store_id,item_id,cluster,cluster_label,average_demand,demand_variability,coefficient_of_variation,forecast_error,absolute_forecast_error,forecast_demand,recommended_stock
store_49,item_27,0,Permintaan Rendah,24.92,6.65,0.2669,3.1,3.75,21.82,42
store_49,item_28,0,Permintaan Rendah,15.22,4.69,0.3084,-3.63,4.08,18.85,39
store_49,item_29,0,Permintaan Rendah,24.34,6.48,0.2662,4.19,4.43,20.15,40
store_49,item_3,0,Permintaan Rendah,27.21,7.38,0.2713,4.78,5.06,22.42,42
store_49,item_30,0,Permintaan Rendah,24.78,5.79,0.2338,4.18,4.4,20.59,40
store_49,item_31,1,Permintaan Tinggi,40.08,9.29,0.2318,11.52,11.52,28.56,48
store_49,item_32,1,Permintaan Tinggi,35.89,8.95,0.2495,10.04,10.04,25.85,46
store_49,item_33,1,Permintaan Tinggi,46.26,11.07,0.2393,23.35,23.35,22.9,43
store_49,item_34,1,Permintaan Tinggi,45.39,10.11,0.2227,18.91,18.91,26.48,46
store_49,item_35,1,Permintaan Tinggi,29.69,7.37,0.2481,5.62,5.89,24.07,44
store_49,item_36,0,Permintaan Rendah,16.75,4.94,0.2948,-5.96,6.05,22.71,43
store_49,item_37,1,Permintaan Tinggi,39.53,10.25,0.2593,16.33,16.33,23.2,43
store_49,item_38,1,Permintaan Tinggi,40.87,10.2,0.2495,17.91,17.91,22.96,43
store_49,item_39,1,Permintaan Tinggi,33.23,7.61,0.2289,10.37,10.37,22.86,43
store_49,item_4,0,Permintaan Rendah,22.82,6.29,0.2754,-2.0,3.11,24.82,45
store_49,item_40,1,Permintaan Tinggi,41.48,10.05,0.2423,16.23,16.23,25.25,45
store_49,item_41,1,Permintaan Tinggi,31.43,8.37,0.2663,8.58,8.58,22.85,43
store_49,item_42,1,Permintaan Tinggi,31.86,8.5,0.2667,7.57,7.58,24.29,44
store_49,item_43,1,Permintaan Tinggi,28.05,6.62,0.2359,5.55,5.63,22.5,42
store_49,item_44,0,Permintaan Rendah,13.84,4.16,0.3009,-10.52,10.52,24.36,44
store_49,item_45,1,Permintaan Tinggi,34.77,8.18,0.2354,8.95,9.0,25.81,46
store_49,item_46,0,Permintaan Rendah,16.97,5.02,0.2958,-6.01,6.09,22.99,43
store_49,item_47,1,Permintaan Tinggi,47.67,11.17,0.2343,23.28,23.28,24.39,44
store_49,item_48,0,Permintaan Rendah,15.81,4.62,0.2922,-10.78,10.79,26.59,46
store_49,item_49,0,Permintaan Rendah,19.41,5.79,0.2983,-6.7,6.72,26.1,46
store_49,item_5,1,Permintaan Tinggi,43.16,10.21,0.2366,18.92,18.92,24.24,44
store_49,item_50,0,Permintaan Rendah,14.36,4.14,0.288,-4.42,4.98,18.78,39
store_49,item_6,0,Permintaan Rendah,25.77,6.56,0.2547,2.42,3.19,23.35,43
store_49,item_7,0,Permintaan Rendah,22.8,6.0,0.2633,2.21,3.07,20.6,40
store_49,item_8,1,Permintaan Tinggi,32.94,8.64,0.2622,7.82,7.9,25.12,45
store_49,item_9,0,Permintaan Rendah,17.52,4.66,0.2663,-4.65,4.83,22.17,42
store_5,item_1,1,Permintaan Tinggi,49.02,12.64,0.2579,22.2,22.2,26.82,47
store_5,item_10,1,Permintaan Tinggi,42.87,11.13,0.2597,17.68,17.68,25.19,45
store_5,item_11,0,Permintaan Rendah,15.17,4.73,0.312,-6.07,6.22,21.24,41
store_5,item_12,1,Permintaan Tinggi,39.89,9.36,0.2346,14.72,14.72,25.16,45
store_5,item_13,1,Permintaan Tinggi,50.18,12.64,0.2518,26.35,26.35,23.83,44
store_5,item_14,1,Permintaan Tinggi,42.08,10.38,0.2467,16.81,16.81,25.26,45
store_5,item_15,0,Permintaan Rendah,19.83,6.01,0.3033,-3.56,3.87,23.39,43
store_5,item_16,0,Permintaan Rendah,12.58,4.23,0.3362,-4.93,5.38,17.51,37
store_5,item_17,1,Permintaan Tinggi,42.86,10.72,0.25,19.82,19.82,23.04,43
store_5,item_18,1,Permintaan Tinggi,38.49,9.12,0.237,15.1,15.1,23.39,43
store_5,item_19,1,Permintaan Tinggi,39.24,9.66,0.2461,15.33,15.33,23.91,44
store_5,item_2,0,Permintaan Rendah,24.34,7.12,0.2926,1.84,3.0,22.51,42
store_5,item_20,1,Permintaan Tinggi,40.5,9.57,0.2364,18.19,18.19,22.31,42
store_5,item_21,0,Permintaan Rendah,14.72,4.35,0.2954,-7.01,7.01,21.73,42
store_5,item_22,0,Permintaan Rendah,25.68,6.91,0.269,1.94,2.93,23.75,44
store_5,item_23,1,Permintaan Tinggi,48.68,11.56,0.2374,24.21,24.21,24.48,44
store_5,item_24,0,Permintaan Rendah,16.71,5.47,0.3276,-7.7,7.71,24.41,44
store_5,item_25,1,Permintaan Tinggi,43.76,9.87,0.2256,19.15,19.15,24.61,44
store_5,item_26,1,Permintaan Tinggi,34.95,8.25,0.2361,9.64,9.66,25.32,45
store_5,item_27,0,Permintaan Rendah,24.27,6.13,0.2525,4.59,4.79,19.68,40
store_5,item_28,0,Permintaan Rendah,14.61,4.62,0.3166,-10.02,10.03,24.63,44
store_5,item_29,0,Permintaan Rendah,24.13,6.22,0.2576,-2.22,3.08,26.35,46
store_5,item_3,0,Permintaan Rendah,26.22,6.7,0.2556,-0.43,2.79,26.65,47
store_5,item_30,0,Permintaan Rendah,24.83,6.23,0.2509,1.75,2.78,23.08,43
store_5,item_31,1,Permintaan Tinggi,39.9,10.08,0.2527,14.87,14.87,25.02,45
store_5,item_32,1,Permintaan Tinggi,36.38,8.72,0.2398,14.94,14.94,21.44,41
store_5,item_33,1,Permintaan Tinggi,44.51,10.17,0.2284,15.51,15.51,29.0,49
store_5,item_34,1,Permintaan Tinggi,45.87,11.64,0.2538,19.63,19.63,26.24,46
store_5,item_35,1,Permintaan Tinggi,29.87,8.09,0.2708,8.49,8.54,21.38,41
store_5,item_36,0,Permintaan Rendah,16.58,4.37,0.2636,-8.39,8.39,24.96,45
store_5,item_37,1,Permintaan Tinggi,38.76,9.86,0.2545,20.16,20.16,18.59,38
store_5,item_38,1,Permintaan Tinggi,40.6,9.77,0.2406,13.65,13.65,26.94,47
store_5,item_39,1,Permintaan Tinggi,33.22,7.89,0.2375,14.03,14.03,19.2,39
store_5,item_4,0,Permintaan Rendah,22.67,6.35,0.2801,0.57,2.59,22.1,42
store_5,item_40,1,Permintaan Tinggi,40.61,10.66,0.2625,15.82,15.82,24.79,45
store_5,item_41,1,Permintaan Tinggi,30.27,7.66,0.2529,4.82,4.98,25.45,45
store_5,item_42,1,Permintaan Tinggi,31.83,7.32,0.2301,9.52,9.52,22.31,42
store_5,item_43,1,Permintaan Tinggi,28.43,7.18,0.2524,2.79,3.5,25.64,45
store_5,item_44,0,Permintaan Rendah,13.36,4.64,0.3477,-10.28,10.28,23.64,43
store_5,item_45,1,Permintaan Tinggi,34.45,8.35,0.2425,11.71,11.71,22.73,43
store_5,item_46,0,Permintaan Rendah,15.93,4.62,0.2901,-8.16,8.16,24.09,44
store_5,item_47,1,Permintaan Tinggi,47.05,12.55,0.2667,16.4,16.41,30.64,51
store_5,item_48,0,Permintaan Rendah,15.53,4.4,0.2834,-5.53,5.59,21.06,41
store_5,item_49,0,Permintaan Rendah,19.66,5.34,0.2716,-5.8,5.82,25.46,45
store_5,item_5,1,Permintaan Tinggi,43.22,10.3,0.2383,21.04,21.04,22.17,42
store_5,item_50,0,Permintaan Rendah,13.8,4.88,0.3539,-9.43,9.44,23.24,43
store_5,item_6,0,Permintaan Rendah,25.64,7.27,0.2835,4.89,5.1,20.75,41
store_5,item_7,0,Permintaan Rendah,23.18,6.19,0.2669,-1.07,3.03,24.25,44
store_5,item_8,1,Permintaan Tinggi,32.6,8.48,0.2601,8.23,8.27,24.37,44
store_5,item_9,0,Permintaan Rendah,16.97,4.52,0.2664,-4.8,4.98,21.77,42
store_50,item_1,1,Permintaan Tinggi,43.93,10.31,0.2347,15.79,15.79,28.15,48
store_50,item_10,1,Permintaan Tinggi,37.99,9.23,0.243,11.28,11.29,26.71,47
store_50,item_11,0,Permintaan Rendah,13.73,4.12,0.3001,-13.79,13.79,27.52,47
store_50,item_12,1,Permintaan Tinggi,38.22,9.78,0.256,12.11,12.11,26.1,46
store_50,item_13,1,Permintaan Tinggi,44.98,10.93,0.2429,20.51,20.51,24.46,44
store_50,item_14,1,Permintaan Tinggi,37.86,8.78,0.2318,11.79,11.79,26.07,46
store_50,item_15,0,Permintaan Rendah,17.44,4.74,0.2717,-4.38,4.65,21.82,42
store_50,item_16,0,Permintaan Rendah,11.86,4.1,0.3454,-9.51,9.51,21.37,41
store_50,item_17,1,Permintaan Tinggi,39.1,8.92,0.2282,15.8,15.8,23.29,43
store_50,item_18,1,Permintaan Tinggi,36.01,9.22,0.2561,13.38,13.38,22.63,42
store_50,item_19,1,Permintaan Tinggi,35.87,7.53,0.2099,13.15,13.15,22.72,43
store_50,item_2,0,Permintaan Rendah,22.72,6.24,0.2744,-1.64,2.96,24.36,44
store_50,item_20,1,Permintaan Tinggi,37.53,9.23,0.246,11.55,11.55,25.98,46
store_50,item_21,0,Permintaan Rendah,13.94,4.04,0.2895,-6.92,6.99,20.86,41
store_50,item_22,0,Permintaan Rendah,24.16,6.26,0.2592,4.56,4.87,19.6,39
store_50,item_23,1,Permintaan Tinggi,43.98,12.21,0.2777,18.29,18.29,25.69,46
store_50,item_24,0,Permintaan Rendah,15.23,4.88,0.3204,-11.68,11.68,26.9,47
store_50,item_25,1,Permintaan Tinggi,41.28,9.98,0.2418,16.61,16.61,24.66,45
store_50,item_26,1,Permintaan Tinggi,32.88,8.61,0.2617,12.7,12.7,20.18,40
store_50,item_27,0,Permintaan Rendah,23.26,6.14,0.2639,-4.29,4.63,27.55,47
store_50,item_28,0,Permintaan Rendah,13.74,4.41,0.3212,-5.73,5.93,19.47,39
store_50,item_29,0,Permintaan Rendah,22.15,6.4,0.2889,-3.01,3.55,25.15,45
store_50,item_3,0,Permintaan Rendah,24.61,6.36,0.2585,-1.19,2.48,25.8,46
store_50,item_30,0,Permintaan Rendah,21.96,5.44,0.2477,-0.45,2.53,22.41,42
store_50,item_31,1,Permintaan Tinggi,36.72,8.54,0.2326,11.7,11.71,25.02,45
store_50,item_32,1,Permintaan Tinggi,33.01,8.3,0.2515,9.26,9.26,23.75,44
store_50,item_33,1,Permintaan Tinggi,41.66,9.86,0.2366,15.07,15.07,26.59,46
store_50,item_34,1,Permintaan Tinggi,41.65,10.2,0.2449,15.37,15.37,26.28,46
store_50,item_35,1,Permintaan Tinggi,27.9,7.04,0.2522,3.16,3.66,24.74,45
store_50,item_36,0,Permintaan Rendah,15.25,4.65,0.3047,-10.38,10.38,25.63,45
store_50,item_37,1,Permintaan Tinggi,35.73,8.97,0.2511,9.69,9.7,26.04,46
store_50,item_38,1,Permintaan Tinggi,37.57,8.54,0.2274,11.44,11.44,26.13,46
store_50,item_39,1,Permintaan Tinggi,30.67,8.18,0.2666,3.55,4.06,27.12,47
store_50,item_4,0,Permintaan Rendah,20.54,6.0,0.2919,-4.94,5.16,25.49,45
store_50,item_40,1,Permintaan Tinggi,37.16,9.48,0.2551,9.64,9.64,27.53,47
store_50,item_41,1,Permintaan Tinggi,28.26,7.48,0.2648,3.45,4.1,24.82,45
store_50,item_42,1,Permintaan Tinggi,29.56,6.86,0.232,5.33,5.39,24.23,44
store_50,item_43,0,Permintaan Rendah,25.49,6.9,0.2708,4.45,4.64,21.05,41
store_50,item_44,0,Permintaan Rendah,12.26,4.33,0.3529,-12.19,12.19,24.45,44
store_50,item_45,1,Permintaan Tinggi,31.5,7.28,0.231,8.53,8.53,22.97,43
store_50,item_46,0,Permintaan Rendah,14.94,4.57,0.3057,-8.51,8.51,23.45,43
store_50,item_47,1,Permintaan Tinggi,43.45,11.44,0.2633,17.07,17.07,26.38,46
store_50,item_48,0,Permintaan Rendah,14.88,4.7,0.3158,-8.18,8.18,23.05,43
store_50,item_49,0,Permintaan Rendah,17.38,5.12,0.2948,-6.39,6.42,23.77,44
store_50,item_5,1,Permintaan Tinggi,39.45,9.34,0.2368,14.4,14.4,25.05,45
store_50,item_50,0,Permintaan Rendah,12.73,4.06,0.319,-9.14,9.14,21.87,42
store_50,item_6,0,Permintaan Rendah,23.73,5.73,0.2414,-1.23,2.7,24.96,45
store_50,item_7,0,Permintaan Rendah,21.15,5.94,0.2808,-1.07,2.62,22.22,42
store_50,item_8,1,Permintaan Tinggi,29.9,7.76,0.2596,6.73,6.81,23.16,43
store_50,item_9,0,Permintaan Rendah,16.31,5.12,0.314,-6.65,6.68,22.96,43
store_6,item_1,1,Permintaan Tinggi,36.95,8.68,0.235,14.31,14.31,22.64,42
store_6,item_10,1,Permintaan Tinggi,33.03,8.72,0.2641,10.24,10.24,22.79,43
store_6,item_11,0,Permintaan Rendah,12.08,4.03,0.3337,-12.9,12.9,24.98,45
store_6,item_12,1,Permintaan Tinggi,32.1,8.06,0.251,7.79,7.88,24.31,44
store_6,item_13,1,Permintaan Tinggi,38.24,9.42,0.2462,13.05,13.05,25.2,45
store_6,item_14,1,Permintaan Tinggi,32.38,8.42,0.26,3.89,4.35,28.49,48
store_6,item_15,0,Permintaan Rendah,15.5,5.06,0.3262,-10.66,10.66,26.16,46
store_6,item_16,0,Permintaan Rendah,9.65,3.85,0.3995,-20.78,20.78,30.43,50
store_6,item_17,1,Permintaan Tinggi,33.9,8.29,0.2447,9.23,9.23,24.67,45
store_6,item_18,1,Permintaan Tinggi,30.68,8.13,0.265,4.54,4.74,26.14,46
store_6,item_19,1,Permintaan Tinggi,31.08,7.98,0.2567,5.19,5.38,25.88,46
store_6,item_2,0,Permintaan Rendah,19.36,5.08,0.2621,-1.95,3.05,21.31,41
store_6,item_20,1,Permintaan Tinggi,31.86,8.53,0.2676,5.43,5.62,26.43,46
store_6,item_21,0,Permintaan Rendah,11.82,4.2,0.3559,-12.57,12.57,24.38,44
store_6,item_22,0,Permintaan Rendah,19.86,5.78,0.2907,-6.0,6.08,25.86,46
store_6,item_23,1,Permintaan Tinggi,36.3,9.13,0.2515,14.84,14.84,21.47,41
store_6,item_24,0,Permintaan Rendah,13.11,4.09,0.3123,-12.33,12.33,25.44,45
store_6,item_25,1,Permintaan Tinggi,34.5,8.35,0.2419,8.57,8.57,25.93,46
store_6,item_26,0,Permintaan Rendah,27.09,6.64,0.245,3.57,4.02,23.53,43
store_6,item_27,0,Permintaan Rendah,18.6,5.11,0.2744,-3.45,3.9,22.05,42
store_6,item_28,0,Permintaan Rendah,11.79,4.22,0.3576,-8.03,8.04,19.81,40
store_6,item_29,0,Permintaan Rendah,18.14,5.1,0.281,-3.29,3.68,21.43,41
store_6,item_3,0,Permintaan Rendah,20.68,5.52,0.2669,-2.66,3.28,23.34,43
store_6,item_30,0,Permintaan Rendah,19.56,5.03,0.257,-6.42,6.51,25.98,46
store_6,item_31,1,Permintaan Tinggi,31.44,8.52,0.2711,7.78,7.82,23.66,44
store_6,item_32,0,Permintaan Rendah,27.51,6.94,0.2524,5.03,5.25,22.47,42
store_6,item_33,1,Permintaan Tinggi,35.52,9.4,0.2647,10.08,10.09,25.43,45
store_6,item_34,1,Permintaan Tinggi,35.57,8.48,0.2384,10.0,10.0,25.57,45
store_6,item_35,0,Permintaan Rendah,23.55,6.08,0.2582,0.96,2.63,22.59,42
store_6,item_36,0,Permintaan Rendah,13.16,4.2,0.3189,-9.41,9.41,22.56,42
store_6,item_37,1,Permintaan Tinggi,29.8,7.22,0.2424,2.78,3.47,27.02,47
store_6,item_38,1,Permintaan Tinggi,32.42,7.93,0.2445,8.35,8.36,24.07,44
store_6,item_39,0,Permintaan Rendah,25.29,6.88,0.2721,2.68,3.52,22.6,42
store_6,item_4,0,Permintaan Rendah,17.66,5.27,0.2986,-4.58,4.83,22.23,42
store_6,item_40,1,Permintaan Tinggi,31.97,7.24,0.2266,8.98,8.99,22.99,43
store_6,item_41,0,Permintaan Rendah,24.04,6.48,0.2694,4.26,4.59,19.79,40
store_6,item_42,0,Permintaan Rendah,24.73,6.53,0.2639,3.39,3.78,21.35,41
store_6,item_43,0,Permintaan Rendah,22.04,6.19,0.281,-2.16,3.13,24.2,44
store_6,item_44,0,Permintaan Rendah,9.99,3.38,0.338,-14.65,14.65,24.64,44
store_6,item_45,1,Permintaan Tinggi,27.72,7.63,0.2754,1.93,2.9,25.79,46
store_6,item_46,0,Permintaan Rendah,12.91,4.17,0.3225,-10.25,10.25,23.17,43
store_6,item_47,1,Permintaan Tinggi,35.98,8.08,0.2246,11.82,11.82,24.16,44
store_6,item_48,0,Permintaan Rendah,11.99,4.02,0.3351,-9.49,9.49,21.48,41
store_6,item_49,0,Permintaan Rendah,15.37,5.33,0.3471,-8.36,8.36,23.73,44
store_6,item_5,1,Permintaan Tinggi,33.78,8.96,0.2652,11.65,11.65,22.13,42
store_6,item_50,0,Permintaan Rendah,11.35,3.87,0.3406,-8.42,8.42,19.76,40
store_6,item_6,0,Permintaan Rendah,20.1,5.61,0.2793,-5.29,5.45,25.39,45
store_6,item_7,0,Permintaan Rendah,18.14,5.03,0.2773,-5.63,5.78,23.77,44
store_6,item_8,0,Permintaan Rendah,25.53,6.59,0.2583,6.62,6.68,18.91,39
store_6,item_9,0,Permintaan Rendah,13.85,4.35,0.3137,-10.19,10.19,24.04,44
store_7,item_1,1,Permintaan Tinggi,36.57,7.97,0.218,10.99,11.0,25.58,45
store_7,item_10,1,Permintaan Tinggi,32.32,8.09,0.2502,8.74,8.85,23.57,43
store_7,item_11,0,Permintaan Rendah,11.2,3.89,0.3478,-11.61,11.61,22.8,43
store_7,item_12,1,Permintaan Tinggi,31.19,8.28,0.2656,6.87,6.93,24.32,44
store_7,item_13,1,Permintaan Tinggi,37.4,8.56,0.2289,17.36,17.36,20.04,40
store_7,item_14,1,Permintaan Tinggi,31.91,7.88,0.247,8.23,8.23,23.69,44
store_7,item_15,0,Permintaan Rendah,15.28,4.57,0.2989,-8.29,8.29,23.56,43
store_7,item_16,0,Permintaan Rendah,9.89,3.6,0.3641,-8.97,8.97,18.86,39
store_7,item_17,1,Permintaan Tinggi,32.6,7.57,0.2323,7.88,7.93,24.72,45
store_7,item_18,1,Permintaan Tinggi,29.61,7.91,0.267,2.9,3.7,26.71,47
store_7,item_19,1,Permintaan Tinggi,29.63,7.19,0.2426,9.04,9.04,20.59,40
store_7,item_2,0,Permintaan Rendah,18.72,5.06,0.2704,-3.65,4.12,22.37,42
store_7,item_20,1,Permintaan Tinggi,31.72,7.51,0.2368,6.07,6.24,25.65,46
store_7,item_21,0,Permintaan Rendah,11.74,3.97,0.338,-6.96,7.08,18.71,39
store_7,item_22,0,Permintaan Rendah,19.54,5.46,0.2794,-3.34,3.86,22.87,43
store_7,item_23,1,Permintaan Tinggi,35.64,7.76,0.2179,16.03,16.03,19.6,39
store_7,item_24,0,Permintaan Rendah,13.6,5.13,0.3774,-13.06,13.06,26.66,47
store_7,item_25,1,Permintaan Tinggi,34.16,9.04,0.2645,9.29,9.29,24.87,45
store_7,item_26,0,Permintaan Rendah,27.74,6.87,0.2475,5.21,5.34,22.53,42
store_7,item_27,0,Permintaan Rendah,18.72,5.18,0.2769,-5.86,5.91,24.58,44
store_7,item_28,0,Permintaan Rendah,11.66,3.92,0.3361,-10.65,10.65,22.31,42
store_7,item_29,0,Permintaan Rendah,17.83,4.87,0.273,-4.76,4.97,22.59,42
store_7,item_3,0,Permintaan Rendah,20.62,5.9,0.2859,-7.66,7.69,28.28,48
store_7,item_30,0,Permintaan Rendah,18.79,5.14,0.2733,0.32,2.31,18.47,38
store_7,item_31,1,Permintaan Tinggi,30.11,7.48,0.2484,7.44,7.48,22.66,43
store_7,item_32,1,Permintaan Tinggi,28.43,7.18,0.2524,3.06,3.58,25.37,45
store_7,item_33,1,Permintaan Tinggi,35.61,9.33,0.262,10.12,10.13,25.49,45
store_7,item_34,1,Permintaan Tinggi,35.0,8.82,0.252,8.23,8.27,26.77,47
store_7,item_35,0,Permintaan Rendah,22.92,6.09,0.2657,-2.64,3.22,25.56,45
store_7,item_36,0,Permintaan Rendah,13.13,4.26,0.3241,-9.45,9.46,22.58,42
store_7,item_37,1,Permintaan Tinggi,29.47,6.94,0.2354,4.33,4.6,25.14,45
store_7,item_38,1,Permintaan Tinggi,30.86,7.09,0.2296,7.03,7.07,23.83,44
store_7,item_39,0,Permintaan Rendah,26.21,7.92,0.3022,1.46,2.91,24.75,45
store_7,item_4,0,Permintaan Rendah,17.22,4.96,0.2879,-7.37,7.44,24.59,44
store_7,item_40,1,Permintaan Tinggi,31.05,7.45,0.2398,8.92,8.92,22.13,42
store_7,item_41,0,Permintaan Rendah,23.89,6.16,0.2581,0.54,2.57,23.35,43
store_7,item_42,0,Permintaan Rendah,25.03,6.83,0.2729,0.62,2.61,24.41,44
store_7,item_43,0,Permintaan Rendah,21.99,6.53,0.2969,0.54,2.41,21.45,41
store_7,item_44,0,Permintaan Rendah,9.85,3.6,0.3652,-11.69,11.69,21.54,41
store_7,item_45,1,Permintaan Tinggi,26.71,7.17,0.2684,-1.05,3.21,27.76,48
store_7,item_46,0,Permintaan Rendah,12.59,4.05,0.3212,-8.74,8.74,21.33,41
store_7,item_47,1,Permintaan Tinggi,36.02,8.97,0.2489,10.13,10.13,25.89,46
store_7,item_48,0,Permintaan Rendah,12.55,3.93,0.313,-10.95,10.95,23.5,43
store_7,item_49,0,Permintaan Rendah,15.22,4.45,0.2924,-7.66,7.66,22.87,43
store_7,item_5,1,Permintaan Tinggi,32.97,8.4,0.2547,8.94,8.94,24.03,44
store_7,item_50,0,Permintaan Rendah,10.48,3.85,0.3675,-5.36,5.5,15.84,36
store_7,item_6,0,Permintaan Rendah,19.46,5.43,0.2789,-3.55,3.96,23.01,43
store_7,item_7,0,Permintaan Rendah,17.79,4.87,0.2739,-7.54,7.54,25.33,45
store_7,item_8,0,Permintaan Rendah,25.04,6.59,0.2631,1.7,2.91,23.35,43
store_7,item_9,0,Permintaan Rendah,13.76,4.14,0.3008,-11.36,11.36,25.11,45
store_8,item_1,1,Permintaan Tinggi,37.83,9.5,0.2512,14.79,14.79,23.04,43
store_8,item_10,1,Permintaan Tinggi,32.61,8.73,0.2676,7.64,7.7,24.97,45
store_8,item_11,0,Permintaan Rendah,11.48,3.98,0.3466,-13.35,13.35,24.84,45
store_8,item_12,1,Permintaan Tinggi,31.71,7.98,0.2516,8.28,8.28,23.43,43
store_8,item_13,1,Permintaan Tinggi,37.76,8.86,0.2347,8.65,8.73,29.11,49
store_8,item_14,1,Permintaan Tinggi,31.68,8.42,0.2657,6.97,7.04,24.71,45
store_8,item_15,0,Permintaan Rendah,15.4,4.96,0.3224,-5.8,5.95,21.2,41
store_8,item_16,0,Permintaan Rendah,9.61,3.37,0.3506,-11.39,11.39,21.01,41
store_8,item_17,1,Permintaan Tinggi,32.58,7.03,0.2159,11.73,11.73,20.84,41
store_8,item_18,1,Permintaan Tinggi,29.34,7.36,0.2509,6.37,6.4,22.97,43
store_8,item_19,1,Permintaan Tinggi,30.45,7.83,0.257,5.15,5.25,25.3,45
store_8,item_2,0,Permintaan Rendah,18.82,5.74,0.3049,-7.18,7.2,26.0,46
store_8,item_20,1,Permintaan Tinggi,31.39,8.16,0.26,6.37,6.54,25.02,45
store_8,item_21,0,Permintaan Rendah,11.27,3.98,0.3534,-12.4,12.4,23.67,44
store_8,item_22,0,Permintaan Rendah,19.62,5.01,0.2552,-6.97,7.01,26.59,46
store_8,item_23,1,Permintaan Tinggi,36.48,8.37,0.2295,17.51,17.51,18.98,39
store_8,item_24,0,Permintaan Rendah,12.66,4.05,0.3199,-12.32,12.32,24.98,45
store_8,item_25,1,Permintaan Tinggi,33.55,7.77,0.2316,7.49,7.55,26.06,46
store_8,item_26,0,Permintaan Rendah,27.35,6.68,0.2444,6.45,6.54,20.9,41
store_8,item_27,0,Permintaan Rendah,18.78,5.35,0.2846,-0.46,2.66,19.24,39
store_8,item_28,0,Permintaan Rendah,11.14,4.26,0.3828,-10.84,10.84,21.98,42
store_8,item_29,0,Permintaan Rendah,18.42,5.09,0.2765,-4.57,4.89,22.99,43
store_8,item_3,0,Permintaan Rendah,20.49,5.86,0.2861,-3.59,4.01,24.08,44
store_8,item_30,0,Permintaan Rendah,18.97,5.35,0.2821,-2.19,3.0,21.17,41
store_8,item_31,1,Permintaan Tinggi,30.58,7.59,0.248,4.27,4.82,26.32,46
store_8,item_32,1,Permintaan Tinggi,27.73,8.11,0.2926,1.92,3.47,25.81,46
store_8,item_33,1,Permintaan Tinggi,34.36,8.39,0.244,9.97,9.99,24.4,44
store_8,item_34,1,Permintaan Tinggi,35.71,9.46,0.2649,10.99,10.99,24.72,45
store_8,item_35,0,Permintaan Rendah,22.88,5.87,0.2567,-0.32,2.53,23.19,43
store_8,item_36,0,Permintaan Rendah,13.27,4.49,0.3388,-9.92,9.95,23.19,43
store_8,item_37,1,Permintaan Tinggi,29.52,8.23,0.2786,5.0,5.16,24.53,44
store_8,item_38,1,Permintaan Tinggi,30.81,7.66,0.2487,4.29,4.63,26.52,46
store_8,item_39,0,Permintaan Rendah,26.11,7.15,0.2737,6.74,6.77,19.38,39
store_8,item_4,0,Permintaan Rendah,17.38,5.19,0.2985,-6.26,6.4,23.63,43
store_8,item_40,1,Permintaan Tinggi,31.53,8.27,0.2624,8.29,8.31,23.24,43
store_8,item_41,0,Permintaan Rendah,24.34,7.07,0.2903,1.87,3.28,22.47,42
store_8,item_42,0,Permintaan Rendah,24.08,6.95,0.2885,1.14,3.02,22.95,43
store_8,item_43,0,Permintaan Rendah,21.46,5.12,0.2384,-3.87,4.13,25.33,45
store_8,item_44,0,Permintaan Rendah,9.83,3.81,0.3879,-14.86,14.86,24.69,45
store_8,item_45,0,Permintaan Rendah,26.82,7.27,0.2712,6.56,6.68,20.25,40
store_8,item_46,0,Permintaan Rendah,12.49,3.76,0.3009,-7.32,7.34,19.81,40
store_8,item_47,1,Permintaan Tinggi,36.58,10.12,0.2767,14.39,14.39,22.19,42
store_8,item_48,0,Permintaan Rendah,11.77,4.21,0.3576,-10.41,10.41,22.18,42
store_8,item_49,0,Permintaan Rendah,15.85,5.15,0.3251,-8.09,8.1,23.95,44
store_8,item_5,1,Permintaan Tinggi,33.1,7.73,0.2335,8.71,8.72,24.38,44
store_8,item_50,0,Permintaan Rendah,10.57,4.27,0.4044,-8.92,8.92,19.48,39
store_8,item_6,0,Permintaan Rendah,20.18,5.82,0.2884,-2.77,3.29,22.96,43
store_8,item_7,0,Permintaan Rendah,17.45,5.08,0.2912,-3.89,4.27,21.34,41
store_8,item_8,0,Permintaan Rendah,24.99,6.84,0.2738,-0.9,2.73,25.89,46
store_8,item_9,0,Permintaan Rendah,13.54,4.1,0.3027,-7.31,7.38,20.85,41
store_9,item_1,1,Permintaan Tinggi,39.36,9.64,0.2449,14.88,14.88,24.49,44
store_9,item_10,1,Permintaan Tinggi,33.7,7.93,0.2354,10.82,10.82,22.88,43
store_9,item_11,0,Permintaan Rendah,12.52,4.48,0.358,-14.42,14.42,26.94,47
store_9,item_12,1,Permintaan Tinggi,34.03,9.02,0.2652,6.78,6.95,27.25,47
store_9,item_13,1,Permintaan Tinggi,39.73,9.56,0.2406,14.0,14.0,25.73,46
store_9,item_14,1,Permintaan Tinggi,33.16,7.88,0.2375,6.79,6.85,26.36,46
store_9,item_15,0,Permintaan Rendah,16.09,4.52,0.2806,-1.34,2.82,17.44,37
store_9,item_16,0,Permintaan Rendah,9.79,3.7,0.3783,-13.1,13.1,22.89,43
store_9,item_17,1,Permintaan Tinggi,35.5,8.98,0.253,13.29,13.29,22.21,42
store_9,item_18,1,Permintaan Tinggi,30.76,7.71,0.2506,10.92,10.92,19.83,40
